Team Code,Game Code,Result,Points,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Third Down Conv %,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,Outcome
528,754052820051001,0,44,36,114,3,45,20,296,1,2,0,5,130,0,4,44,0,1,20,0,4,75,1,0,0,0,3,3,5,5,0,0,0,0,0,44,5,228,9,539,3,0,0,4,1,73,28,11,44,2,19,8,2,6,0,5,14,2,1684,8,50,19,10,52.63157895,1,0,7,3,2,-1
754,754052820051001,0,33,38,107,3,59,31,531,1,4,0,6,119,0,3,29,0,1,15,0,2,0,0,0,0,0,2,2,4,3,0,0,0,0,0,33,4,152,7,385,1,0,0,3,1,61,24,1,6,1,6,2,3,12,0,8,21,1,1916,8,67,17,9,52.94117647,1,0,7,4,2,-1
466,754046620050909,0,21,35,125,2,42,23,257,1,1,0,5,90,0,1,2,0,1,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,10,421,4,229,0,0,0,1,0,45,30,5,12,2,8,0,2,5,0,8,11,2,1778,3,46,16,4,25,1,1,2,2,0,-1
754,754046620050909,0,55,43,247,1,32,19,287,4,0,0,4,80,0,7,163,1,0,0,0,1,36,1,0,0,0,2,2,7,7,0,0,0,0,0,55,4,153,10,645,5,0,0,2,1,56,8,10,27,6,21,0,1,1,0,13,12,2,1822,6,48,12,4,33.33333333,1,1,6,3,2,-1
107,754010720051022,0,42,48,274,1,35,19,274,4,2,0,7,121,0,3,25,0,0,0,0,2,54,1,0,0,0,1,0,6,6,0,0,1,0,0,42,6,245,7,446,3,1,0,1,1,49,10,6,25,4,23,0,0,7,1,14,10,0,2129,4,40,15,5,33.33333333,2,2,4,2,0,-1
754,754010720051022,0,38,38,178,0,39,18,423,5,2,1,3,61,0,2,7,0,0,0,0,2,9,0,0,0,0,1,1,4,3,1,1,0,0,0,38,6,253,7,422,0,0,0,0,0,62,18,4,18,3,17,0,1,6,0,6,13,1,1471,2,10,19,8,42.10526316,2,0,2,1,1,-1
463,749046320050910,0,31,30,120,0,33,14,114,1,1,0,0,0,0,5,-1,0,1,30,1,3,109,2,0,0,0,1,1,4,4,0,0,0,0,0,31,8,340,6,367,0,0,0,2,0,45,46,14,65,5,46,5,1,6,0,3,7,3,1480,10,86,16,5,31.25,2,1,3,1,1,-1
749,749046320050910,0,3,52,130,0,28,12,117,0,3,0,6,68,0,3,23,0,0,0,0,1,41,0,0,0,0,2,1,0,0,0,0,0,0,0,3,8,375,1,65,1,0,0,3,1,34,20,5,12,1,6,1,0,8,0,10,6,3,2120,5,48,16,3,18.75,3,1,2,0,0,-1
255,749025520051105,0,30,42,187,1,27,12,200,2,0,0,2,62,0,4,40,0,0,0,0,1,39,0,0,0,0,3,3,3,3,0,0,0,0,0,30,6,191,7,345,0,1,0,0,0,36,30,11,41,2,18,0,1,3,0,7,9,1,1923,7,55,17,8,47.05882353,0,0,5,3,1,-1
749,749025520051105,0,17,35,100,1,33,19,160,1,1,0,6,103,0,2,12,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,5,282,4,257,2,0,0,2,1,44,20,4,16,1,8,0,0,3,0,7,7,2,1677,5,60,16,6,37.5,3,1,2,1,1,-1
234,749023420051008,0,41,36,192,2,37,24,395,3,0,0,3,94,0,6,63,0,0,0,0,0,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,5,189,8,501,1,1,0,2,0,29,66,12,31,1,7,0,1,1,0,9,17,1,1828,8,64,13,5,38.46153846,1,1,5,3,2,-1
749,749023420051008,0,24,43,247,3,25,18,168,0,0,0,6,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,7,354,4,257,1,0,1,2,0,40,42,4,26,3,20,0,2,6,0,8,7,0,1772,5,65,17,5,29.41176471,3,3,3,1,1,-1
193,749019320051029,0,6,31,50,0,29,17,153,1,2,0,5,128,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,10,424,2,104,0,0,0,1,0,36,50,5,10,0,0,1,1,3,0,5,7,2,1704,6,65,14,3,21.42857143,0,0,1,1,0,-1
749,749019320051029,0,44,51,419,5,23,11,138,0,1,0,2,35,0,4,9,0,0,0,0,2,32,0,0,0,0,3,3,5,5,0,0,0,0,0,44,4,179,9,578,4,0,0,1,0,35,26,10,48,3,18,0,0,2,0,13,8,2,1896,5,53,14,5,35.71428571,0,0,7,4,2,-1
67,749006720051015,0,35,28,84,1,50,27,318,4,3,0,6,127,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,4,132,6,318,0,0,0,3,2,57,36,10,39,3,18,0,1,3,0,7,14,3,1502,3,42,14,4,28.57142857,4,2,2,2,0,-1
749,749006720051015,0,30,51,134,1,33,21,193,1,0,0,5,68,0,2,1,0,0,0,0,3,38,1,0,0,0,3,3,3,3,0,0,0,0,0,30,10,439,6,323,0,0,0,2,0,47,14,3,11,0,0,1,1,6,1,10,7,0,2098,12,110,24,9,37.5,2,1,4,1,3,-1
688,746068820050917,0,24,36,80,2,26,17,172,1,0,0,3,78,0,1,4,0,0,0,0,3,37,0,0,0,0,1,1,3,3,0,0,0,0,0,24,7,260,5,319,2,0,0,0,0,50,24,3,4,1,2,1,0,3,0,4,9,3,1757,1,15,15,5,33.33333333,1,1,3,2,1,-1
746,746068820050917,0,27,44,271,2,26,16,145,1,3,0,3,84,0,3,43,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,4,143,5,323,2,0,0,0,0,48,12,5,19,3,17,1,0,3,0,11,6,0,1843,6,60,17,10,58.82352941,1,1,5,2,2,-1
457,746045720051022,0,7,46,172,0,24,13,98,1,1,0,0,0,0,3,31,0,0,0,0,1,-2,0,0,0,0,2,0,1,1,0,0,0,0,0,7,5,228,3,163,0,0,0,2,0,35,34,10,28,2,13,3,0,7,0,11,4,1,1950,7,57,15,4,26.66666667,3,0,1,1,0,-1
746,746045720051022,0,5,37,90,0,28,14,109,0,1,0,3,65,0,2,13,0,0,0,0,1,-1,0,0,0,0,2,1,0,0,0,0,0,0,1,5,8,313,2,130,2,0,0,0,0,41,30,3,18,2,13,3,1,3,0,6,7,1,1650,1,5,16,5,31.25,0,0,2,0,1,-1
415,746041520051126,0,25,34,151,2,30,23,248,1,0,0,3,42,0,5,59,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,25,4,158,6,389,3,0,0,1,1,50,8,9,38,5,30,0,2,0,0,9,9,2,1742,5,35,11,5,45.45454545,0,0,5,3,2,-1
746,746041520051126,0,17,41,111,0,29,16,296,2,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,6,233,4,217,1,0,0,3,0,54,6,4,16,1,6,0,1,1,0,9,8,0,1858,8,72,18,8,44.44444444,2,1,2,1,1,-1
392,746039220051001,0,45,46,250,4,33,25,320,2,2,0,2,28,0,3,10,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,45,2,99,8,494,2,0,0,2,0,37,32,9,26,6,22,0,1,8,0,15,16,2,1922,5,31,11,7,63.63636364,1,1,4,4,0,-1
746,746039220051001,0,33,35,136,2,35,17,270,0,0,0,6,150,0,0,0,0,0,0,0,2,30,1,0,0,0,4,4,3,3,0,0,0,0,0,33,4,166,8,520,6,0,0,1,0,45,34,3,16,1,9,0,0,1,0,9,10,0,1678,2,30,17,7,41.17647059,2,1,5,2,3,-1
67,746006720051008,0,28,37,196,3,37,25,301,1,1,0,3,76,0,4,60,0,0,0,0,1,3,0,0,0,0,3,0,4,4,0,0,0,0,0,28,3,120,5,301,2,0,0,1,1,52,14,7,16,2,9,0,1,2,1,7,16,1,1642,11,111,14,7,50,0,0,7,3,0,-1
746,746006720051008,0,17,39,145,0,35,21,195,2,1,0,3,48,0,2,9,0,1,-1,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,6,207,4,268,1,0,0,2,1,54,14,3,16,1,7,0,0,3,0,5,12,8,1958,11,88,15,6,40,1,0,3,1,1,-1
742,742076820051001,0,34,53,214,2,17,15,177,2,0,0,3,53,0,3,0,0,1,5,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,3,107,7,428,4,0,0,2,0,30,32,5,18,3,12,0,1,1,0,13,10,0,2241,2,10,15,10,66.66666667,0,0,6,4,1,-1
768,742076820051001,0,17,34,150,0,14,11,103,2,0,0,3,65,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,5,213,4,245,1,0,0,3,2,37,51,8.5,15,2,5,0,0,1,0,7,4,0,1359,7,55,13,6,46.15384615,1,1,2,1,1,-1
742,742074620051119,0,52,55,333,5,21,15,170,2,1,0,0,0,0,3,15,0,0,0,0,2,34,0,0,0,0,1,1,7,7,0,0,0,0,0,52,2,76,9,572,4,0,0,1,0,35,28,9,23,3,10,1,0,2,0,18,8,0,2303,4,49,13,7,53.84615385,3,3,7,5,1,-1
746,742074620051119,0,14,30,114,2,30,17,140,0,2,0,5,89,0,1,-9,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,4,176,3,195,3,0,0,1,1,39,47,1,4,0,0,1,0,1,0,9,6,2,1297,1,7,10,2,20,3,1,3,2,0,-1
490,742049020050904,0,16,29,127,1,44,27,311,0,2,0,2,64,0,2,15,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,16,4,162,4,258,3,0,0,1,1,29,38,9,36,3,20,1,0,5,0,5,14,2,1834,12,105,14,6,42.85714286,1,1,3,0,3,-1
742,742049020050904,0,20,41,124,1,21,10,108,1,0,0,1,20,0,1,19,0,0,0,0,2,18,0,0,0,0,2,2,2,2,0,0,0,0,0,20,6,274,5,328,3,0,0,0,0,38,40,4,25,2,18,6,1,5,0,8,4,4,1766,6,40,15,4,26.66666667,2,2,3,2,1,-1
392,742039220051020,0,9,33,96,0,30,14,158,1,2,0,3,44,0,0,0,0,1,5,0,3,44,0,0,0,0,3,1,0,0,1,0,0,0,0,9,5,218,2,128,0,0,1,1,0,38,44,4,14,1,8,1,1,2,0,8,5,3,1765,5,49,15,4,26.66666667,0,0,3,1,0,-1
742,742039220051020,0,28,48,286,4,23,14,211,0,3,0,2,43,0,2,38,0,0,0,0,2,6,0,0,0,0,1,0,4,4,0,0,0,0,0,28,2,86,5,303,2,0,0,2,1,30,40,7,33,4,28,0,0,3,0,15,8,2,1835,7,71,10,5,50,1,0,6,4,0,-1
234,742023420051203,0,27,24,47,1,35,21,225,1,0,0,4,73,0,3,98,1,0,0,0,1,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,8,340,6,372,2,0,0,0,0,37,46,8,41,6,35,0,4,12,0,3,9,3,1491,12,114,13,3,23.07692308,0,0,5,2,2,-1
742,742023420051203,0,22,31,41,2,52,26,335,1,1,0,4,85,0,4,23,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,22,7,292,4,249,0,0,1,4,1,23,35,5,8,1,3,0,0,2,0,3,16,5,2109,17,143,20,9,45,1,0,3,2,1,-1
193,742019320050910,0,0,35,13,0,18,5,22,0,1,0,4,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,406,1,65,1,0,0,2,0,38,42,7,21,2,10,1,1,4,0,5,0,0,1790,9,68,14,3,21.42857143,1,0,0,0,0,-1
742,742019320050910,0,45,44,180,2,22,13,182,3,1,0,0,0,0,9,115,0,0,0,0,1,23,1,0,0,0,2,1,6,6,0,0,0,0,0,45,3,93,8,496,4,0,0,4,0,25,34,10,50,5,29,0,1,6,0,9,10,3,1810,5,50,11,4,36.36363636,1,1,4,3,1,-1
193,741019320050917,0,40,45,235,4,23,13,116,1,0,0,4,92,0,6,52,0,0,0,0,2,35,0,1,0,0,2,1,5,5,0,0,0,0,1,40,3,103,7,417,1,0,0,5,3,32,36,13,52,5,34,0,2,1,2,11,7,3,1880,5,45,13,6,46.15384615,2,2,6,5,0,-1
741,741019320050917,0,14,34,70,2,22,14,109,0,2,0,5,82,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,6,201,4,234,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,5,7,0,1720,4,24,14,4,28.57142857,1,0,2,2,0,-1
587,739058720050910,0,38,33,96,3,28,19,276,1,0,0,2,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,38,3,124,7,447,3,0,0,0,0,41,42,11,48,5,38,12,1,2,1,6,13,5,1616,7,68,9,5,55.55555556,0,0,5,4,1,-1
739,739058720050910,0,6,31,85,0,54,33,359,1,0,0,4,70,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,96,2,108,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,18,4,1984,9,78,15,6,40,6,0,3,1,0,-1
736,736074920050901,0,24,30,146,2,36,25,276,1,1,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,137,5,265,0,0,0,1,0,59,16,5,36,2,27,0,3,2,0,10,13,1,1725,2,5,13,7,53.84615385,1,0,4,3,1,-1
749,736074920050901,0,20,51,274,2,26,15,198,0,0,0,5,67,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,4,135,4,230,1,0,0,3,1,37,28,2,6,0,0,0,1,6,0,17,9,0,1875,7,65,14,5,35.71428571,2,1,6,2,2,-1
694,736069420051119,0,24,47,251,2,26,11,125,1,2,0,2,77,0,5,76,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,280,5,325,2,0,0,0,0,53,14,9,42,3,26,3,1,7,0,11,6,2,1752,7,74,15,4,26.66666667,3,1,6,3,1,-1
736,736069420051119,0,28,28,49,1,39,27,315,3,0,0,3,25,0,1,-4,0,0,0,0,2,23,0,0,0,0,0,0,4,4,0,0,0,0,0,28,8,320,5,322,3,0,0,2,0,61,19,3,7,1,2,1,0,2,0,5,13,3,1848,6,46,14,6,42.85714286,0,0,4,4,0,-1
648,736064820051022,0,35,30,132,1,31,18,267,4,1,0,4,105,0,3,12,0,0,0,0,1,32,0,1,20,0,0,0,5,5,0,0,0,0,0,35,5,209,6,343,0,0,0,0,0,48,28,13,50,2,13,5,0,10,1,7,13,0,1490,5,60,9,3,33.33333333,1,0,5,4,0,-1
736,736064820051022,0,28,34,41,2,49,27,339,1,1,0,6,128,0,1,2,0,0,0,0,1,13,1,0,0,0,1,0,4,4,0,0,0,0,0,28,4,152,5,322,1,0,0,1,0,35,26,2,7,1,6,4,0,5,0,6,16,3,2110,3,15,18,7,38.88888889,5,3,3,2,0,-1
235,736023520051105,0,49,42,191,4,41,32,257,3,0,0,4,89,0,2,19,0,1,19,0,2,3,0,0,0,0,1,0,7,7,0,0,0,0,0,49,5,222,6,342,0,0,0,0,0,35,22,4,15,1,6,1,1,9,0,15,13,1,2081,11,78,16,9,56.25,2,2,8,7,0,-1
736,736023520051105,0,42,25,58,2,42,28,361,4,2,0,6,99,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,3,155,5,319,1,0,1,3,2,48,34,4,14,1,9,0,0,1,0,4,15,3,1512,5,37,13,9,69.23076923,0,0,6,6,0,-1
31,736003120050910,0,24,43,194,1,30,17,204,2,1,0,3,87,0,5,13,0,0,0,0,1,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,256,5,320,2,0,0,3,0,52,31,5.5,20,3,18,4,0,11,0,12,8,0,1723,9,88,15,5,33.33333333,3,1,4,2,1,-1
736,736003120050910,0,28,33,130,1,45,23,278,2,1,1,3,72,0,1,15,0,0,0,0,1,9,0,0,0,0,3,2,2,2,1,1,0,0,0,28,5,188,6,373,3,0,0,1,0,59,34,7,20,1,4,0,0,6,0,4,14,4,1877,2,9,16,6,37.5,1,1,5,3,2,-1
698,732069820050915,0,23,46,228,2,17,8,88,1,0,0,3,87,0,4,23,0,1,5,0,1,12,0,0,0,0,1,1,2,2,0,0,0,0,0,23,9,333,4,246,1,0,0,2,1,48,38,7,31,3,16,0,2,4,0,11,3,0,1516,5,30,14,4,28.57142857,0,0,4,3,1,-1
732,732069820050915,0,20,50,109,2,31,15,208,0,1,0,3,89,0,2,12,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,9,337,4,244,1,0,0,4,1,44,22,7,27,3,12,0,0,1,0,6,7,1,2084,6,40,23,8,34.7826087,2,2,4,2,2,-1
465,732046520051022,0,32,39,117,1,56,30,371,3,2,0,6,153,0,2,8,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,32,5,210,7,292,0,1,0,2,0,41,18,2,9,0,0,0,0,1,0,3,19,6,2013,10,70,22,11,50,4,2,7,4,2,-1
732,732046520051022,0,42,36,242,3,29,20,264,3,0,0,5,53,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,6,244,7,445,1,0,0,2,1,54,24,10,37,5,29,0,0,5,0,10,11,2,1587,10,93,11,5,45.45454545,0,0,2,2,0,-1
457,732045720051001,0,31,39,85,1,31,16,267,2,2,0,3,149,1,1,3,0,0,0,0,1,0,0,0,0,0,3,1,4,4,0,0,0,0,0,31,5,199,6,391,2,0,0,1,0,49,22,10,36,5,27,0,4,4,0,4,13,3,1775,6,65,16,7,43.75,1,0,4,1,1,-1
732,732045720051001,0,17,38,167,1,34,22,211,1,1,0,4,109,0,0,0,0,0,0,0,2,12,0,0,0,0,1,1,2,2,0,0,0,0,0,17,5,192,4,248,1,0,0,4,4,42,16,7,25,1,3,0,0,3,0,9,12,1,1825,12,101,13,4,30.76923077,1,0,3,2,1,-1
156,732015620051008,0,21,30,151,1,26,18,226,2,1,0,2,43,0,2,18,0,0,0,0,2,8,0,0,0,0,1,1,0,0,3,0,0,0,0,21,4,189,5,325,5,0,0,1,0,44,26,4,23,2,13,0,1,3,0,6,12,0,1597,4,29,11,4,36.36363636,1,1,4,2,1,-1
732,732015620051008,0,17,45,170,1,27,15,255,1,2,0,0,0,0,2,10,0,0,0,0,1,6,0,0,0,0,1,1,2,2,0,0,0,0,0,17,3,127,4,264,2,0,0,2,0,35,24,2,5,0,0,2,0,1,0,8,10,0,2003,9,48,17,9,52.94117647,3,2,4,2,1,-1
77,732007720051119,0,34,31,176,2,48,27,309,2,0,0,6,117,0,3,21,0,0,0,0,0,0,0,1,1,0,2,2,4,4,0,0,0,0,0,34,5,199,7,414,1,1,0,1,1,43,38,4,22,2,17,2,0,6,0,5,14,1,1685,9,74,17,7,41.17647059,3,0,5,2,2,-1
732,732007720051119,0,41,44,251,1,35,17,240,4,0,0,5,105,0,3,14,0,1,30,0,0,0,0,0,0,0,4,2,5,5,0,0,0,0,0,41,6,190,7,424,1,0,0,0,0,48,28,3,12,1,9,0,1,4,0,13,9,2,1915,12,86,16,7,43.75,0,0,4,3,1,-1
731,731073220050910,0,7,38,163,1,25,12,95,0,1,0,4,100,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,8,278,2,127,1,0,0,1,1,32,62,6,20,2,16,0,2,1,0,11,5,0,1755,5,35,14,4,28.57142857,2,1,1,1,0,-1
732,731073220050910,0,31,49,242,2,22,18,268,2,0,0,1,32,0,5,44,0,0,0,0,1,0,0,0,0,0,2,1,4,4,0,0,0,0,0,31,4,120,6,364,1,1,0,3,2,29,50,6,19,2,9,0,0,2,0,13,12,1,1845,5,45,10,3,30,1,1,6,3,1,-1
472,731047220051126,0,21,37,117,1,49,30,306,2,1,0,1,14,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0,0,0,0,0,21,3,134,4,179,0,0,0,3,2,25,74,2,10,1,8,0,0,1,0,10,12,3,1748,2,20,17,8,47.05882353,3,1,5,3,0,-1
731,731047220051126,0,24,50,213,1,20,14,182,2,1,0,4,35,0,2,1,0,0,0,0,1,1,0,0,0,0,3,1,3,3,0,0,0,0,0,24,3,133,5,300,3,1,0,0,0,36,54,8,37,4,23,0,2,3,0,14,7,1,1852,6,54,13,6,46.15384615,1,0,5,2,1,-1
295,731029520051001,0,27,41,101,1,25,20,238,1,1,0,3,48,0,1,8,0,0,0,0,3,101,1,0,0,0,2,2,3,3,0,0,0,0,0,27,2,95,6,393,2,0,0,2,2,51,15,8,25,3,11,3,0,3,0,6,14,1,1974,11,113,15,10,66.66666667,1,1,4,2,1,-1
731,731029520051001,0,13,34,136,1,27,14,157,1,3,0,4,79,0,2,24,0,0,0,0,1,25,0,0,0,0,1,0,2,1,0,0,0,0,0,13,4,124,3,167,0,0,0,0,0,60,17,5,24,3,21,0,1,1,0,8,8,3,1626,5,51,14,7,50,1,0,1,1,0,-1
277,731027720051112,0,50,24,115,3,45,30,464,3,2,0,5,94,0,3,24,0,0,0,0,0,0,0,0,0,0,2,2,6,6,0,0,1,1,0,50,5,161,9,524,1,1,0,0,0,58,12,7,18,3,11,3,1,3,1,3,19,3,1635,8,65,11,4,36.36363636,0,0,5,4,1,-1
731,731027720051112,0,23,44,153,2,24,17,218,1,0,0,7,126,0,2,32,0,0,0,0,2,9,0,0,0,0,2,1,3,2,0,0,0,0,0,23,8,310,5,304,0,0,0,2,1,48,12,4,15,2,12,2,0,4,0,6,7,3,1965,9,105,15,3,20,1,0,4,2,0,-1
96,731009620051015,0,53,45,193,4,23,13,174,2,2,0,5,128,0,2,25,0,1,17,0,1,0,0,0,0,0,3,3,6,6,0,0,0,0,1,53,0,0,10,621,2,1,0,0,0,36,26,9,37,4,24,0,1,3,0,10,8,4,2079,12,101,15,10,66.66666667,1,0,8,6,2,-1
731,731009620051015,0,21,36,44,2,24,14,158,1,1,0,7,155,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,21,3,108,5,255,0,0,0,4,2,38,32,6,18,2,11,0,0,1,0,4,7,6,1521,7,88,10,3,30,2,1,2,2,0,-1
8,731000820051029,0,35,32,205,1,36,23,288,4,0,0,0,0,0,4,48,0,0,0,0,1,50,0,0,0,0,1,0,5,5,0,0,0,0,0,35,6,194,6,347,1,0,0,1,1,37,46,5,19,1,5,4,0,4,0,7,11,1,1701,2,17,16,8,50,0,0,5,4,0,-1
731,731000820051029,0,3,41,150,0,30,13,159,0,1,0,5,87,0,2,16,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,7,300,2,92,0,1,0,0,0,38,26,5,16,1,8,4,0,2,0,10,7,0,1899,4,24,15,4,26.66666667,1,0,3,0,1,-1
725,726072520051203,0,23,34,82,0,35,23,255,3,0,0,7,86,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,23,6,223,4,235,0,0,1,1,0,48,24,3,10,1,7,0,1,1,0,8,12,0,1968,5,23,16,7,43.75,2,2,3,2,1,-1
726,726072520051203,0,42,58,490,6,6,3,41,0,0,0,4,80,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,2,68,7,387,0,0,0,1,1,37,42,7,31,3,25,0,1,3,0,22,2,0,1632,3,24,11,6,54.54545455,2,1,3,2,0,-1
587,726058720051029,0,31,50,114,4,21,18,221,0,0,0,3,53,0,2,3,0,0,0,0,2,27,0,0,0,0,2,1,4,4,0,0,0,0,0,31,5,189,6,368,2,0,0,3,0,35,46,6,48,5,47,12,1,0,0,8,12,0,2122,2,20,15,7,46.66666667,0,0,6,4,1,-1
726,726058720051029,0,21,49,207,2,20,9,124,1,2,0,4,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,6,239,4,219,0,1,0,1,1,39,42,6,16,4,12,1,2,2,0,13,8,1,1478,2,20,14,5,35.71428571,2,2,2,2,0,-1
574,726057420051022,0,9,61,190,0,24,11,94,1,0,0,6,99,0,4,11,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,9,7,247,3,176,0,1,0,4,2,46,11,6,25,1,5,0,0,2,0,15,2,0,2260,11,105,21,8,38.0952381,2,0,3,1,0,-1
726,726057420051022,0,41,44,301,5,11,3,66,0,0,0,2,70,0,1,5,0,1,8,0,0,0,0,0,0,0,3,2,5,5,0,0,0,0,0,41,7,234,8,435,2,0,0,0,0,78,24,12,54,6,37,0,2,8,0,13,2,1,1340,5,30,11,1,9.090909091,0,0,7,4,2,-1
513,726051320051112,0,42,39,221,2,31,22,284,4,1,0,4,54,0,2,25,0,0,0,0,1,-7,0,0,0,0,0,0,6,6,0,0,0,0,0,42,0,0,7,450,1,0,0,0,0,29,68,2,2,0,0,0,0,0,0,13,15,1,1705,4,35,12,8,66.66666667,2,1,5,5,0,-1
726,726051320051112,0,21,58,239,2,10,4,75,1,1,0,6,159,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,3,3,0,0,0,0,0,21,2,77,4,230,0,0,0,2,1,33,50,5,9,0,0,2,0,1,0,16,4,1,1895,1,4,14,9,64.28571429,3,2,3,3,0,-1
193,726019320051001,0,21,58,179,2,27,16,152,0,1,1,5,84,0,1,8,0,0,0,0,1,33,0,0,0,0,3,2,1,1,1,1,0,0,0,21,4,166,5,280,0,0,0,1,0,22,32,2,9,1,6,1,1,1,0,12,8,0,2342,4,35,20,12,60,2,2,3,2,1,-1
726,726019320051001,0,28,35,326,3,9,4,87,1,1,0,5,111,0,2,6,0,0,0,0,1,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,2,82,5,320,0,0,0,2,1,52,46,7,26,3,20,2,1,3,0,9,3,1,1258,9,74,9,4,44.44444444,1,0,3,2,0,-1
721,725072120051105,0,24,47,230,2,23,17,203,1,0,0,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,95,5,265,2,1,0,2,2,26,68,7,12,0,0,0,0,3,0,13,7,2,1557,6,55,13,5,38.46153846,1,1,3,2,1,-1
725,725072120051105,0,27,50,217,3,23,13,143,0,0,0,2,60,0,3,41,0,0,0,0,0,0,0,0,0,0,3,2,3,3,0,0,0,0,0,27,3,133,6,385,1,1,0,0,0,33,58,3,5,1,2,0,2,1,1,14,7,1,2043,5,36,15,6,40,3,2,5,2,2,-1
698,725069820051015,0,38,48,184,3,30,22,219,2,1,0,2,15,0,3,71,0,0,0,0,3,68,0,0,0,0,1,1,5,5,0,0,0,0,0,38,5,196,7,403,1,0,0,2,0,46,28,8,32,1,8,0,0,1,0,15,11,0,1912,9,100,15,9,60,0,0,6,5,1,-1
