,game_id,date,year,week,home_team,away_team,home_score,away_score,winner,score_diff,1st Downs_diff,3rd Down Attempts_diff,3rd Down Conversions_diff,4th Down conversions_diff,Fumbles Lost_diff,Passing Completions_diff,Passing Yards_diff,Penalties_diff,Penalty Yards_diff,Rushing Attempts_diff,Rushing Yards_diff,Time of Possession_diff,4th Down Attempts_diff,Interceptions Thrown_diff,Passing Attempts_diff
4057,6789,10/12/2013,2013,1,Mississippi,Texas A&M,38,41,0,-3,-2,0,-3,0,-1,-6,-17,0,0,-12,-108,-344,0,0,1
4058,6793,10/12/2013,2013,1,Maryland,Virginia,27,26,1,1,-3,-8,-4,0,3,-9,69,1,10,-19,-106,-930,0,0,-10
4059,6794,10/12/2013,2013,1,Auburn,Western Carolina,62,3,1,59,17,-7,4,0,0,11,94,0,0,12,445,156,1,0,5
4060,6795,10/15/2013,2013,1,Western Kentucky,Louisiana-Lafayette,20,37,0,-17,-7,-3,-6,0,1,18,248,-2,-53,-14,-121,8,4,2,17
4061,6796,10/17/2013,2013,1,North Carolina,Miami (Florida),23,27,0,-4,-4,-3,-3,0,0,13,73,3,14,-9,-129,118,0,-2,8
4062,6798,10/19/2013,2013,1,Miami (Ohio),Akron,17,24,0,-7,-5,3,3,-1,-2,0,-1,-2,20,-3,-70,-334,-1,1,2
4063,6800,10/19/2013,2013,1,Texas A&M,Auburn,41,45,0,-4,-8,-1,-2,0,-1,19,233,0,-9,-20,-246,-272,1,2,17
4064,6803,10/19/2013,2013,1,Houston,BYU,46,47,0,-1,-10,-5,-2,-1,0,2,18,-4,-37,-42,-216,-474,-2,0,3
4065,6806,10/19/2013,2013,1,Cincinnati,Connecticut,41,16,1,25,0,-5,-2,0,2,-3,67,-4,-9,4,81,-194,0,-2,-12
4066,6809,10/19/2013,2013,1,Missouri,Florida,36,17,1,19,6,-1,1,0,-1,3,203,-1,-9,6,146,84,0,0,7
4067,6810,10/19/2013,2013,1,Texas State,Georgia State,24,17,1,7,3,-4,1,-2,0,-15,-161,-7,-49,7,136,-150,-2,0,-24
4068,6812,10/19/2013,2013,1,Michigan,Indiana,63,47,1,16,4,-3,-1,1,2,-3,93,1,-5,21,86,1028,0,-2,-14
4069,6814,10/19/2013,2013,1,Ohio State,Iowa,34,24,1,10,10,1,2,0,0,3,-23,0,-8,24,143,600,1,-1,-7
4070,6815,10/19/2013,2013,1,South Alabama,Kent State,38,21,1,17,8,-1,3,-1,0,2,43,-1,-10,20,10,568,-1,0,-2
4071,6816,10/19/2013,2013,1,Mississippi,LSU,27,24,1,3,2,7,6,-1,2,12,75,3,10,8,62,356,-1,-3,8
4072,6817,10/19/2013,2013,1,Wake Forest,Maryland,34,10,1,24,-3,3,4,-1,-1,1,-84,0,10,1,8,244,-4,-2,-13
4073,6820,10/19/2013,2013,1,Fresno State,UNLV,38,14,1,24,3,1,6,0,0,8,274,0,2,14,73,454,-2,1,9
4074,6822,10/19/2013,2013,1,Louisiana Tech,North Texas,13,28,0,-15,-5,5,1,0,1,21,146,1,6,-21,-128,-342,0,1,31
4075,6824,10/19/2013,2013,1,Eastern Michigan,Ohio,28,56,0,-28,6,1,-1,0,1,-12,-237,1,-3,5,167,224,1,1,-5
4076,6825,10/19/2013,2013,1,Kansas,Oklahoma,19,34,0,-15,-3,-3,-5,0,-1,-11,-164,-1,15,-6,-50,-404,0,-1,-13
4077,6827,10/19/2013,2013,1,California,Oregon State,17,49,0,-32,-2,6,2,-1,0,-4,-205,0,20,2,1,-416,1,2,1
4078,6828,10/19/2013,2013,1,Michigan State,Purdue,14,0,1,14,8,-2,0,0,-1,0,-48,-1,-16,7,116,122,0,-1,1
4079,6829,10/19/2013,2013,1,New Mexico State,Rice,19,45,0,-26,-15,2,1,0,0,-1,62,2,-2,-31,-249,-1022,0,2,6
4080,6830,10/19/2013,2013,1,Tennessee,South Carolina,23,21,1,2,-3,3,1,-1,-1,11,13,-4,-44,-1,-72,284,-1,-1,14
4081,6831,10/19/2013,2013,1,Notre Dame,USC,14,10,1,4,-1,1,2,0,1,-6,-35,-5,-57,9,0,-156,-1,-1,-9
4082,6833,10/19/2013,2013,1,East Carolina,Southern Mississippi,55,14,1,41,1,1,7,-1,0,23,242,0,-1,8,1,668,-1,-1,16
4083,6834,10/19/2013,2013,1,Georgia Tech,Syracuse,56,0,1,56,20,-4,2,0,-1,-10,-45,-9,-91,41,319,918,0,-1,-24
4084,6837,10/19/2013,2013,1,Temple,Army,33,14,1,19,-7,-3,-1,0,-2,2,120,2,20,-14,-97,-296,-1,-1,-3
4085,6838,10/19/2013,2013,1,Toledo,Navy,45,44,1,1,-14,-9,-5,-3,-1,6,10,4,30,-47,-98,-856,-3,1,7
4086,6839,10/19/2013,2013,1,New Mexico,Utah State,10,45,0,-35,-7,2,-4,1,1,-5,-15,0,-3,1,-177,414,1,0,-4
4087,6840,10/19/2013,2013,1,Arizona,Utah,35,24,1,11,6,2,7,-1,2,3,11,-2,-29,16,128,-94,1,-2,-2
4088,6841,10/19/2013,2013,1,Oregon,Washington State,62,38,1,24,14,-5,-2,-1,2,-34,-221,5,40,32,381,-678,-1,-4,-56
4089,6842,10/19/2013,2013,1,Arizona State,Washington,53,24,1,29,13,0,3,0,0,10,54,-4,-24,26,319,1040,0,1,2
4090,6844,10/22/2013,2013,1,Arkansas State,Louisiana-Lafayette,7,23,0,-16,-7,-9,-7,-1,0,-7,-116,0,14,-33,-186,-1476,0,0,-7
4091,6845,10/24/2013,2013,1,Mississippi State,Kentucky,28,22,1,6,-2,0,6,-3,0,6,130,4,42,2,-8,468,-2,0,2
4092,6846,10/24/2013,2013,1,Middle Tennessee,Marshall,51,49,1,2,-1,4,1,3,0,3,42,0,14,8,95,338,3,0,5
4093,6848,10/26/2013,2013,1,New Mexico State,Abilene Christian,34,29,1,5,7,-1,3,-2,0,-9,-183,-3,3,21,78,148,-3,1,-18
4094,6849,10/26/2013,2013,1,UTSA,UAB,52,31,1,21,-1,-4,-3,0,-1,-5,-42,-2,-6,8,59,208,-1,-2,-18
4095,6850,10/26/2013,2013,1,Colorado,Arizona,20,44,0,-24,-10,1,0,-1,-1,-4,-53,-3,-49,-8,-268,62,1,0,1
4096,6852,10/26/2013,2013,1,Kansas,Baylor,14,59,0,-45,-6,8,0,0,-1,-10,-283,5,50,6,-152,946,1,0,-5
4097,6855,10/26/2013,2013,1,San Diego State,Fresno State,28,35,0,-7,6,4,3,0,1,-14,39,3,30,29,127,622,2,1,-18
4098,6856,10/26/2013,2013,1,Washington,California,41,17,1,24,5,-6,-1,-1,-1,-13,28,3,28,15,131,-138,-4,0,-25
4099,6857,10/26/2013,2013,1,Oregon,UCLA,42,14,1,28,5,-6,-2,1,2,8,166,0,-9,1,106,-260,1,-2,9
4100,6860,10/26/2013,2013,1,UCF,Connecticut,62,17,1,45,4,1,6,-1,-1,12,209,3,17,8,85,748,-2,-1,3
4101,6861,10/26/2013,2013,1,Virginia Tech,Duke,10,13,0,-3,6,7,4,3,0,14,107,0,41,18,82,1134,5,0,12
4102,6862,10/26/2013,2013,1,Northern Illinois,Eastern Michigan,59,20,1,39,2,-8,0,-1,0,8,158,-3,3,-2,163,-804,0,0,-4
4103,6864,10/26/2013,2013,1,LSU,Furman,48,16,1,32,9,-9,1,-1,1,0,234,4,57,1,240,-636,-1,1,-3
4104,6865,10/26/2013,2013,1,Louisiana-Monroe,Georgia State,38,10,1,28,3,1,5,0,1,18,201,0,13,5,89,312,1,-3,13
4105,6866,10/26/2013,2013,1,Virginia,Georgia Tech,25,35,0,-10,-9,8,2,2,-3,38,263,-4,-52,-21,-326,568,2,-1,53
4106,6869,10/26/2013,2013,1,Florida International,Louisiana Tech,7,23,0,-16,-5,1,2,-1,1,-9,-64,1,5,-9,-72,-316,0,-1,-6
4107,6870,10/26/2013,2013,1,South Florida,Louisville,3,34,0,-31,-6,-4,-7,0,1,-18,-258,-7,-75,-20,-94,-1406,0,1,-11
4108,6871,10/26/2013,2013,1,Ohio,Miami (Ohio),41,16,1,25,2,-5,0,-1,1,7,151,2,29,2,144,188,-2,-1,-1
4109,6872,10/26/2013,2013,1,Illinois,Michigan State,3,42,0,-39,-14,-6,-11,0,0,-2,-105,2,32,-34,-244,-1092,1,1,5
4110,6873,10/26/2013,2013,1,Minnesota,Nebraska,34,23,1,11,6,1,1,1,-1,-8,20,0,14,24,82,674,1,-1,-13
4111,6874,10/26/2013,2013,1,Nevada,UNLV,22,27,0,-5,-4,0,-3,0,0,-5,22,10,70,-6,-19,-432,2,1,-2
4112,6876,10/26/2013,2013,1,Southern Mississippi,North Texas,14,55,0,-41,-13,-6,-9,-2,0,-6,-90,2,30,-41,-190,-1422,-2,1,4
4113,6880,10/26/2013,2013,1,Ohio State,Penn State,63,14,1,49,9,-6,-1,0,-1,1,41,4,39,11,288,402,-1,-2,-8
4114,6881,10/26/2013,2013,1,Navy,Pittsburgh,24,21,1,3,8,-2,-1,1,-1,-12,-98,-3,-18,9,85,-492,1,1,-9
4115,6885,10/26/2013,2013,1,SMU,Temple,59,49,1,10,-3,0,4,-1,3,10,162,3,20,-7,-27,-226,-4,0,15
4116,6887,10/26/2013,2013,1,Oklahoma,Texas Tech,38,30,1,8,8,0,2,0,0,-20,-139,3,-2,25,205,510,-2,-2,-32
4117,6888,10/26/2013,2013,1,TCU,Texas,7,30,0,-23,-3,1,0,0,2,8,-27,2,36,-28,-142,-478,-1,-1,20
4118,6889,10/26/2013,2013,1,Rice,UTEP,45,7,1,38,1,0,2,0,-2,1,143,3,24,-8,17,-300,-1,-1,8
4119,6890,10/26/2013,2013,1,Bowling Green,Toledo,25,28,0,-3,-3,4,4,0,-1,2,78,-2,-35,-5,-107,-144,2,0,3
4120,6891,10/26/2013,2013,1,Western Kentucky,Troy,26,32,0,-6,1,3,1,1,2,11,93,-5,-67,11,42,778,2,-1,15
4121,6892,10/26/2013,2013,1,Tulane,Tulsa,14,7,1,7,-7,1,2,-1,-1,4,25,-2,-49,-5,-68,268,-2,-1,-1
4122,6893,10/26/2013,2013,1,USC,Utah,19,3,1,16,-5,-2,-3,-1,-1,9,100,2,5,-8,-41,266,-3,-3,1
4123,6897,10/26/2013,2013,1,Massachusetts,Western Michigan,30,31,0,-1,-3,-1,0,-1,0,-7,-55,-8,-68,7,-6,-370,-1,0,-12
4124,6898,10/26/2013,2013,1,San Jose State,Wyoming,51,44,1,7,-5,-2,-4,1,0,5,215,-1,3,1,-172,716,1,-1,3
4125,6899,10/30/2013,2013,1,Memphis,Cincinnati,21,34,0,-13,-2,-5,-9,4,1,-12,-189,-1,-15,-13,-16,-436,4,0,-4
4126,6900,10/31/2013,2013,1,Washington State,Arizona State,21,55,0,-34,-13,2,-1,-2,0,7,25,1,23,-46,-280,-894,-1,0,23
4127,6901,10/31/2013,2013,1,Troy,Louisiana-Monroe,37,49,0,-12,0,2,-2,3,2,11,13,6,75,-9,36,-36,5,0,23
4128,6902,10/31/2013,2013,1,North Texas,Rice,28,16,1,12,2,2,5,-1,-1,-11,-118,4,18,1,16,-182,-2,-1,-15
4129,6904,11/01/2013,2013,1,Oregon State,USC,14,31,0,-17,-6,-3,-5,2,0,9,30,-8,-53,-28,-150,-740,2,2,24
4130,6905,11/02/2013,2013,1,Kentucky,Alabama St.,48,14,1,34,3,1,1,2,-2,5,41,-7,-61,6,84,364,2,0,1
4131,6906,11/02/2013,2013,1,California,Arizona,28,33,0,-5,-6,0,0,1,0,10,28,1,24,-25,-57,-354,1,2,18
4132,6907,11/02/2013,2013,1,South Alabama,Arkansas State,16,17,0,-1,-3,0,-2,-1,-1,-6,68,-8,-38,-7,-46,-184,0,1,5
4133,6908,11/02/2013,2013,1,Arkansas,Auburn,17,35,0,-18,1,5,3,1,2,4,-9,-3,-15,1,-11,508,2,1,18
4134,6909,11/02/2013,2013,1,Colorado State,Boise State,30,42,0,-12,13,9,4,3,-1,17,92,1,5,25,97,1200,6,1,26
4135,6910,11/02/2013,2013,1,Virginia,Clemson,10,59,0,-49,-4,5,0,-1,1,-15,-272,3,49,-4,-61,180,-1,1,1
4136,6911,11/02/2013,2013,1,UCLA,Colorado,45,23,1,22,0,-6,-2,0,-1,-6,26,5,82,-7,5,-718,-1,0,-12
4137,6912,11/02/2013,2013,1,Florida International,East Carolina,13,34,0,-21,7,5,2,0,0,-3,-105,-2,-20,24,-1,1274,2,1,-3
4138,6913,11/02/2013,2013,1,Toledo,Eastern Michigan,55,16,1,39,16,-2,3,1,1,8,168,0,5,26,252,580,1,-1,2
4139,6914,11/02/2013,2013,1,Florida,Georgia,20,23,0,-3,1,7,1,1,-1,-3,-84,1,25,6,-11,428,1,0,3
4140,6916,11/02/2013,2013,1,Penn State,Illinois,24,17,1,7,2,5,0,2,1,-13,-81,2,24,24,160,502,2,-2,-20
4141,6918,11/02/2013,2013,1,Texas,Kansas,35,13,1,22,0,3,5,1,-1,9,31,-1,10,8,81,-68,1,2,9
4142,6919,11/02/2013,2013,1,Akron,Kent State,16,7,1,9,3,0,-1,-1,-1,-6,-7,-1,-35,14,11,348,-1,-3,-10
4143,6920,11/02/2013,2013,1,Florida State,Miami (Florida),41,14,1,27,3,3,7,-1,0,5,133,4,50,15,109,1026,-3,0,1
4144,6921,11/02/2013,2013,1,Michigan State,Michigan,29,6,1,23,4,4,7,0,0,3,36,2,-14,10,190,282,-1,0,3
4145,6923,11/02/2013,2013,1,Indiana,Minnesota,39,42,0,-3,2,1,0,-1,0,4,-56,0,17,-15,-21,-964,-3,0,12
4146,6925,11/02/2013,2013,1,North Carolina State,North Carolina,19,27,0,-8,0,2,1,0,0,-10,-99,-2,-48,10,60,48,1,1,-9
4147,6926,11/02/2013,2013,1,Fresno State,Nevada,41,23,1,18,5,-1,3,0,1,25,281,0,6,-9,-58,-288,2,-1,31
4148,6928,11/02/2013,2013,1,San Diego State,New Mexico,35,30,1,5,-3,4,3,2,0,7,64,1,-5,0,-4,152,3,-1,2
4149,6930,11/02/2013,2013,1,Nebraska,Northwestern,27,24,1,3,1,2,3,1,0,14,196,1,25,3,-50,198,1,3,21
4150,6931,11/02/2013,2013,1,Purdue,Ohio State,0,56,0,-56,-14,0,-6,0,1,-15,-206,-3,-23,-14,-318,-624,-1,0,-7
4151,6932,11/02/2013,2013,1,Texas Tech,Oklahoma State,34,52,0,-18,-3,-1,-1,-2,1,27,214,-2,-22,-29,-157,2,0,0,37
4152,6936,11/02/2013,2013,1,Idaho,Texas State,21,37,0,-16,2,3,3,0,1,1,-47,1,9,0,37,-206,2,0,12
4153,6938,11/02/2013,2013,1,Missouri,Tennessee,31,3,1,28,10,6,8,0,-1,-14,-77,-4,-30,30,245,450,-2,-2,-17
4154,6940,11/02/2013,2013,1,Tulsa,UTSA,15,34,0,-19,0,8,6,2,1,9,107,1,0,-3,-129,-76,3,2,25
4155,6942,11/02/2013,2013,1,Air Force,Army,42,28,1,14,-12,-1,2,0,1,-1,2,-1,1,-24,35,-904,-2,0,-6
4156,6944,11/02/2013,2013,1,Boston College,Virginia Tech,34,27,1,7,5,-1,-3,0,-2,-13,-298,-5,-45,13,141,210,-1,-2,-27
4157,6945,11/02/2013,2013,1,Syracuse,Wake Forest,13,0,1,13,5,1,2,0,0,-3,-4,0,-9,27,143,256,0,-1,-23
4158,6946,11/02/2013,2013,1,TCU,West Virginia,27,30,0,-3,2,0,1,0,2,15,127,3,17,-7,-88,188,0,0,17
4159,6947,11/02/2013,2013,1,Georgia State,Western Kentucky,28,44,0,-16,-7,2,-1,-1,-1,8,84,2,35,-19,-118,-436,1,1,12
4160,6948,11/02/2013,2013,1,Iowa,Wisconsin,9,28,0,-19,-3,3,0,1,0,5,35,-3,-30,-13,-108,-252,3,1,21
4161,6949,11/05/2013,2013,1,Miami (Ohio),Bowling Green,3,45,0,-42,-6,4,0,-1,3,-6,-127,2,7,-4,-92,-298,1,-1,-5
4162,6952,11/07/2013,2013,1,Baylor,Oklahoma,41,12,1,29,13,-2,1,1,0,-2,54,-1,22,20,168,86,0,-2,-9
4163,6957,11/09/2013,2013,1,Marshall,UAB,56,14,1,42,1,-10,-4,-1,-2,4,100,6,35,-24,93,-1082,-3,0,3
4164,6958,11/09/2013,2013,1,Georgia,Appalachian State,45,6,1,39,5,-10,-2,-1,0,8,220,-4,-13,-2,95,-384,0,1,3
4165,6959,11/09/2013,2013,1,Utah,Arizona State,19,20,0,-1,-1,5,2,2,-1,-13,-23,4,66,7,-23,316,2,2,-10
4166,6961,11/09/2013,2013,1,Mississippi,Arkansas,34,24,1,10,-5,1,3,-2,0,11,235,-1,-12,4,-93,362,-1,1,6
4167,6963,11/09/2013,2013,1,New Mexico State,Boston College,34,48,0,-14,-2,5,4,-1,-2,26,159,8,55,-6,-161,258,-1,1,32
4168,6964,11/09/2013,2013,1,Wisconsin,BYU,27,17,1,10,2,-2,0,0,1,4,-11,-4,-25,6,66,724,0,0,-10
4169,6965,11/09/2013,2013,1,Wyoming,Fresno State,10,48,0,-38,-10,2,-4,1,1,-15,-226,2,3,-11,-78,-740,3,1,-14
4170,6966,11/09/2013,2013,1,Arizona,UCLA,26,31,0,-5,-2,-4,-4,0,0,2,-41,0,-10,-2,-10,-384,1,1,7
4171,6969,11/09/2013,2013,1,Wake Forest,Florida State,3,59,0,-56,-3,2,0,0,0,-15,-144,5,60,6,14,124,-1,5,-14
4172,6970,11/09/2013,2013,1,Navy,Hawai'i,42,28,1,14,2,-1,-1,-1,-2,-25,-187,-6,-47,14,165,-44,1,0,-25
4173,6971,11/09/2013,2013,1,UCF,Houston,19,14,1,5,3,0,0,1,2,-7,-21,-6,-56,16,52,626,-1,-1,-22
4174,6974,11/09/2013,2013,1,Texas Tech,Kansas State,26,49,0,-23,-6,8,4,1,1,40,278,4,18,-13,-186,42,2,2,53
4175,6975,11/09/2013,2013,1,Oklahoma State,Kansas,42,6,1,36,-6,-5,1,-1,0,10,160,-5,-59,-18,-117,-920,-3,-1,14
4176,6976,11/09/2013,2013,1,Alabama,LSU,38,17,1,21,9,-2,-2,1,-2,-2,-62,-3,-38,11,150,462,-1,0,-3
4177,6978,11/09/2013,2013,1,Kentucky,Missouri,17,48,0,-31,5,6,0,-1,-1,1,32,3,25,21,-89,892,0,0,0
4178,6979,11/09/2013,2013,1,Michigan,Nebraska,13,17,0,-4,-8,-1,-3,0,-2,6,51,-3,-13,-7,-149,328,2,0,4
4179,6982,11/09/2013,2013,1,Pittsburgh,Notre Dame,28,21,1,7,5,-1,-2,-1,-1,4,-75,0,0,17,-26,786,-2,-2,-4
4180,6983,11/09/2013,2013,1,Idaho,Old Dominion,38,59,0,-21,9,-2,-2,-2,1,-24,-205,-3,-15,17,89,-6,0,1,-22
4181,6984,11/09/2013,2013,1,Minnesota,Penn State,24,10,1,14,-3,8,8,2,-1,1,23,4,35,10,5,656,0,0,0
4182,6985,11/09/2013,2013,1,San Jose State,San Diego State,30,34,0,-4,-7,4,2,-2,-1,9,66,-3,-38,-10,-93,160,-1,1,17
4183,6986,11/09/2013,2013,1,California,USC,28,62,0,-34,3,8,1,1,0,20,50,-1,-11,14,-66,366,4,0,31
4184,6987,11/09/2013,2013,1,Cincinnati,SMU,28,25,1,3,10,4,5,0,1,-11,-104,-2,-19,25,115,336,1,2,-15
4185,6989,11/09/2013,2013,1,Maryland,Syracuse,3,20,0,-17,-6,3,2,-1,1,6,71,-10,-105,-9,-161,-30,2,1,16
4186,6990,11/09/2013,2013,1,Memphis,Tennessee-Martin,21,6,1,15,1,-1,2,-1,0,7,67,6,63,-3,-11,-212,-1,0,3
4187,6996,11/09/2013,2013,1,UNLV,Utah State,24,28,0,-4,1,-1,-4,1,-2,1,-36,-2,16,-3,-3,354,2,1,11
4188,6998,11/09/2013,2013,1,Miami (Florida),Virginia Tech,24,42,0,-18,-6,-2,-5,2,2,-9,-42,-9,-61,-23,-155,-1140,2,0,-2
4189,6999,11/09/2013,2013,1,North Carolina,Virginia,45,14,1,31,2,-5,-1,0,0,-6,10,8,57,1,89,-424,-3,-1,-14
4190,7000,11/09/2013,2013,1,Army,Western Kentucky,17,21,0,-4,2,3,2,1,1,-8,-129,1,16,6,142,34,1,-1,-12
4191,7001,11/09/2013,2013,1,Eastern Michigan,Western Michigan,35,32,1,3,5,-4,-1,2,1,-15,-212,-1,-5,7,147,-348,3,0,-18
4192,7003,11/12/2013,2013,1,Bowling Green,Ohio,49,0,1,49,7,-6,4,-2,-1,-5,137,1,13,12,151,434,-4,0,-13
4193,7005,11/13/2013,2013,1,Kent State,Miami (Ohio),24,6,1,18,6,1,2,1,0,8,83,1,25,6,188,476,3,-1,9
4194,7006,11/14/2013,2013,1,Clemson,Georgia Tech,55,31,1,24,-2,-4,-3,1,-1,8,191,1,10,-8,-80,-536,0,0,4
4195,7007,11/14/2013,2013,1,Tulsa,Marshall,34,45,0,-11,-1,-4,-11,1,-3,-20,-295,0,-11,-1,21,-208,2,0,-19
4196,7009,11/16/2013,2013,1,Massachusetts,Akron,13,14,0,-1,-1,4,6,-1,-3,-3,-57,0,-12,6,39,48,-1,2,-5
4197,7010,11/16/2013,2013,1,Mississippi State,Alabama,7,20,0,-13,-7,3,0,-1,-2,-3,-43,-4,-36,-4,-143,-114,2,-1,-3
4198,7011,11/16/2013,2013,1,East Carolina,UAB,63,14,1,49,9,-7,-4,2,-1,5,137,-5,-51,11,134,-214,1,0,-3
4199,7012,11/16/2013,2013,1,Colorado,California,41,24,1,17,-1,-3,2,-3,-1,-3,150,0,-4,4,-76,317,-5,0,-16
4200,7014,11/16/2013,2013,1,Western Michigan,Central Michigan,22,27,0,-5,2,4,-1,0,-2,-2,-20,2,20,-2,46,-126,1,-2,11
4201,7015,11/16/2013,2013,1,Rutgers,Cincinnati,17,52,0,-35,2,8,3,0,-1,-1,-258,1,0,5,-4,224,1,1,8
4202,7016,11/16/2013,2013,1,New Mexico,Colorado State,42,66,0,-24,-7,-1,-3,0,0,-9,-53,5,54,-3,-69,44,3,2,-10
4203,7018,11/16/2013,2013,1,Southern Mississippi,Florida Atlantic,7,41,0,-34,-10,-1,1,-3,1,6,134,-2,-32,-35,-313,-518,-4,2,25
4204,7021,11/16/2013,2013,1,Auburn,Georgia,43,38,1,5,11,3,-1,1,0,-17,-172,0,5,32,206,594,0,-1,-22
4205,7022,11/16/2013,2013,1,Louisville,Houston,20,13,1,7,5,0,1,0,1,3,82,3,20,12,55,938,-2,0,-6
4206,7026,11/16/2013,2013,1,Vanderbilt,Kentucky,22,6,1,16,-2,-1,-3,2,0,6,77,-1,-11,-3,-26,304,1,-4,-3
4207,7027,11/16/2013,2013,1,Rice,Louisiana Tech,52,14,1,38,16,6,9,1,-1,-2,-14,-1,-15,40,269,1230,-1,-2,-7
4208,7030,11/16/2013,2013,1,Duke,Miami (Florida),48,30,1,18,10,-2,0,2,0,-14,-194,-2,-14,23,172,-238,0,-1,-25
4209,7031,11/16/2013,2013,1,Nebraska,Michigan State,28,41,0,-13,-2,-9,-6,0,4,2,17,-3,-30,-16,14,-1034,0,1,0
4210,7032,11/16/2013,2013,1,Northwestern,Michigan,19,27,0,-8,1,3,3,-1,0,-1,-47,2,5,5,4,44,-1,1,-9
4211,7033,11/16/2013,2013,1,Pittsburgh,North Carolina,27,34,0,-7,-2,6,4,0,0,8,140,0,-24,5,-103,838,1,0,12
4212,7034,11/16/2013,2013,1,Boston College,North Carolina State,38,21,1,17,14,-2,1,0,0,-18,-272,1,7,27,385,492,-1,0,-25
4213,7035,11/16/2013,2013,1,Illinois,Ohio State,35,60,0,-25,-8,5,3,-1,-1,20,138,0,-1,-4,-309,130,0,2,20
4214,7037,11/16/2013,2013,1,Arizona State,Oregon State,30,17,1,13,5,2,3,-2,-1,-9,-137,-2,-36,13,86,-312,-3,-2,-9
4215,7039,11/16/2013,2013,1,Hawai'i,San Diego State,21,28,0,-7,-4,4,4,-1,-3,1,-71,-1,-11,8,-73,128,-1,1,3
4216,7041,11/16/2013,2013,1,Navy,South Alabama,42,14,1,28,9,-5,0,-2,0,-11,-12,1,15,15,231,194,-4,0,-19
4217,7042,11/16/2013,2013,1,Arkansas State,Texas State,38,21,1,17,10,0,2,1,0,-4,-114,-5,-28,24,170,354,-1,1,-12
4218,7043,11/16/2013,2013,1,Georgia State,Louisiana-Lafayette,21,35,0,-14,-5,6,1,2,0,16,64,2,1,-7,-78,268,5,1,28
4219,7044,11/16/2013,2013,1,USC,Stanford,20,17,1,3,-6,2,0,1,0,11,161,-2,-25,-8,-187,-68,1,-2,12
4220,7045,11/16/2013,2013,1,Florida State,Syracuse,59,3,1,56,-2,-14,-5,-2,-1,7,194,-1,-10,-31,82,-1404,-3,0,-2
4221,7046,11/16/2013,2013,1,Kansas State,TCU,33,31,1,2,1,-1,0,0,0,-11,8,-2,-6,4,55,-82,-1,0,-5
4222,7048,11/16/2013,2013,1,Mississippi,Troy,51,21,1,30,15,4,7,1,0,-9,43,1,3,39,395,610,3,0,-10
4223,7049,11/16/2013,2013,1,Oregon,Utah,44,21,1,23,0,-8,-7,1,0,6,107,6,30,-7,29,-714,1,-1,-2
4224,7050,11/16/2013,2013,1,Arizona,Washington State,17,24,0,-7,2,2,-1,2,2,-13,-119,-1,-21,18,94,-496,3,-1,-15
4225,7052,11/16/2013,2013,1,Boise State,Wyoming,48,7,1,41,8,4,4,1,0,1,73,2,31,22,186,506,-2,-1,-2
4226,7056,11/21/2013,2013,1,Air Force,UNLV,21,41,0,-20,-6,3,1,-1,0,-11,-71,-4,0,-3,-102,-700,0,0,-5
4227,7060,11/23/2013,2013,1,Georgia Tech,Alabama A&M,66,7,1,59,14,-9,-2,-1,-2,-12,-157,-3,-25,22,381,2,-4,-1,-25
4228,7063,11/23/2013,2013,1,San Diego State,Boise State,34,31,1,3,-2,4,6,3,2,2,86,-2,-8,11,-34,804,3,-1,2
4229,7065,11/23/2013,2013,1,Eastern Michigan,Bowling Green,7,58,0,-51,-12,2,-2,-1,1,-12,-260,-6,-46,-20,-235,-1126,-1,1,-8
4230,7066,11/23/2013,2013,1,Notre Dame,BYU,23,13,1,10,0,-4,-3,0,0,-6,67,-2,-22,0,-12,462,0,0,-8
4231,7067,11/23/2013,2013,1,Stanford,California,63,13,1,50,0,4,9,3,1,5,107,-2,-29,4,113,212,2,-1,0
4232,7072,11/23/2013,2013,1,Temple,Connecticut,21,28,0,-7,2,3,5,-2,2,18,169,1,-6,-8,-32,174,-1,0,27
4233,7075,11/23/2013,2013,1,Florida,Georgia Southern,20,26,0,-6,-6,5,2,-1,-2,14,122,-2,-21,-17,-272,-46,-2,0,22
4234,7076,11/23/2013,2013,1,Arkansas State,Georgia State,35,33,1,2,-1,-2,-4,1,-2,0,-96,-3,-4,5,-46,-80,3,0,-7
4235,7077,11/23/2013,2013,1,Wyoming,Hawai'i,59,56,1,3,8,4,6,0,2,-8,-1,-3,-20,8,170,-96,-1,-1,-2
4236,7079,11/23/2013,2013,1,Purdue,Illinois,16,20,0,-4,-6,4,-1,0,-2,-4,-94,3,30,-8,-3,16,1,-1,-2
4237,7080,11/23/2013,2013,1,Ohio State,Indiana,42,14,1,28,8,-14,-2,-5,2,-21,-160,-1,2,0,189,-504,-8,1,-36
4238,7082,11/23/2013,2013,1,Georgia,Kentucky,59,17,1,42,13,-3,2,0,-2,21,223,4,45,10,168,616,-1,1,25
4239,7085,11/23/2013,2013,1,Louisville,Memphis,24,17,1,7,0,7,9,-2,-1,15,76,5,47,5,-13,80,-1,-1,12
4240,7086,11/23/2013,2013,1,Northwestern,Michigan State,6,30,0,-24,-5,3,0,1,0,11,-54,-2,-15,-14,-91,-198,2,3,23
4241,7087,11/23/2013,2013,1,Iowa,Michigan,24,21,1,3,5,1,0,1,0,6,141,1,11,15,108,410,3,3,2
